,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Response,Status_cat,Mnt_all
95,0.7254901960784323,0.5,Married,0.33739891123068694,0.5,0.5,0.480225988700564,0.4545454545454546,0.13663663663663664,0.02247191011235955,0.03255340793489318,0.0,0.010101010101010102,0.1686746987951807,0.6000000000000001,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10238095238095238
96,0.6666666666666714,0.25,Together,0.2723181975518424,0.0,0.5,0.1732580037664775,0.888888888888889,0.2627627627627628,0.5842696629213483,0.19125127161749744,0.8491379310344828,0.7626262626262627,0.2289156626506024,0.6000000000000001,1.0,0.7272727272727273,0.38461538461538464,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4138888888888889
97,0.2549019607843164,0.5,Single,0.2053431511375437,0.0,0.5,0.3672316384180778,0.4646464646464647,0.11786786786786786,0.24157303370786515,0.12817904374364192,0.29310344827586204,0.2828282828282829,0.14859437751004015,0.6000000000000001,0.2727272727272727,0.7272727272727273,0.3076923076923077,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19166666666666668
98,0.882352941176471,0.5,Married,0.22030900909405582,0.5,0.0,0.3728813559322024,0.9595959595959597,0.09009009009009009,0.10674157303370786,0.20854526958290945,0.10775862068965517,0.09595959595959597,0.21686746987951805,0.6000000000000001,0.6363636363636364,0.18181818181818182,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1738095238095238
99,0.7058823529411811,0.5,Married,0.2387803266307939,0.5,0.0,0.6836158192090398,0.797979797979798,0.12837837837837837,0.03932584269662921,0.17293997965412003,0.10775862068965517,0.09595959595959597,0.35742971887550196,0.6000000000000001,0.7272727272727273,0.09090909090909091,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18928571428571428
100,0.49019607843137436,0.5,Married,0.2582019572673778,0.0,0.5,0.455743879472692,0.98989898989899,0.4039039039039039,0.07303370786516854,0.09155645981688708,0.07327586206896551,0.030303030303030304,0.10441767068273092,0.6000000000000001,0.5454545454545454,0.18181818181818182,0.8461538461538463,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27222222222222225
101,0.5882352941176521,1.0,Widow,0.2744516819283174,0.0,0.5,0.20056497175141175,0.3535353535353536,0.4466966966966967,0.398876404494382,0.15462868769074262,0.5172413793103449,0.5656565656565657,0.1646586345381526,0.6000000000000001,0.2727272727272727,0.18181818181818182,0.7692307692307693,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.43134920634920637
102,0.29411764705882604,0.75,Together,0.32160231599483935,0.5,0.5,0.5715630885122405,0.8585858585858587,0.10885885885885886,0.07303370786516854,0.04577822990844354,0.07327586206896551,0.010101010101010102,0.01606425702811245,0.6000000000000001,0.36363636363636365,0.18181818181818182,0.3076923076923077,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.08809523809523809
103,0.3137254901960844,0.5,Together,0.2757670159539318,0.0,0.5,0.34369114877589446,0.10101010101010102,0.15015015015015015,0.10674157303370786,0.11190233977619532,0.21551724137931033,0.07575757575757576,0.07630522088353413,0.6000000000000001,0.4545454545454546,0.09090909090909091,0.6153846153846154,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1623015873015873
104,0.2156862745098067,0.5,Together,0.25148683092608326,0.5,0.5,0.31544256120527336,0.5050505050505051,0.06756756756756757,0.09550561797752809,0.09766022380467955,0.06465517241379311,0.030303030303030304,0.06024096385542168,0.6000000000000001,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09325396825396826
105,0.529411764705884,0.5,Together,0.3464677931967652,0.5,0.5,0.24576271186440657,0.5555555555555556,0.27627627627627627,0.1348314606741573,0.0681586978636826,0.16379310344827586,0.0,0.35341365461847385,0.6000000000000001,0.7272727272727273,0.18181818181818182,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.23055555555555557
106,0.4313725490196134,1.0,Single,0.2722237955882816,0.0,0.5,0.2937853107344637,0.7171717171717172,0.5833333333333334,0.16853932584269662,0.16480162767039674,0.0,0.2575757575757576,0.48995983935742965,0.6000000000000001,0.36363636363636365,0.36363636363636365,0.5384615384615385,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515873015873016
107,0.6666666666666714,0.5,Single,0.32914188615123197,0.5,0.5,0.5856873822975519,0.3535353535353536,0.2755255255255255,0.02247191011235955,0.050864699898270596,0.02586206896551724,0.020202020202020204,0.38152610441767065,0.6000000000000001,0.6363636363636364,0.18181818181818182,0.46153846153846156,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20714285714285716
108,0.13725490196078738,1.0,Single,0.3568268353315082,0.0,0.5,0.366290018832391,0.030303030303030304,0.3768768768768769,0.10674157303370786,0.13326551373346898,0.0,0.030303030303030304,0.10441767068273092,0.6000000000000001,0.5454545454545454,0.18181818181818182,0.8461538461538463,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698412698412698
109,0.6078431372549034,1.0,Together,0.369539633091035,0.0,0.5,0.28625235404896365,0.5555555555555556,0.5998498498498498,0.06741573033707865,0.38046795523906407,0.06896551724137931,0.06060606060606061,0.048192771084337345,0.5,0.6363636363636364,0.5454545454545454,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.4845238095238095
110,0.49019607843137436,0.5,Together,0.3611944995122565,0.0,0.5,0.504708097928436,0.6161616161616162,0.45495495495495497,0.03932584269662921,0.15666327568667346,0.04310344827586207,0.0,0.21686746987951805,0.5,0.9090909090909092,0.2727272727272727,0.6153846153846154,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3281746031746032
111,0.41176470588235503,0.5,Single,0.34277352968941754,0.0,0.5,0.3945386064030121,0.393939393939394,0.17192192192192193,0.03932584269662921,0.13835198372329605,0.017241379310344827,0.0,0.3654618473895582,0.5,0.36363636363636365,0.18181818181818182,0.6153846153846154,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18373015873015874
112,0.5098039215686327,0.5,Together,0.45438811793951983,0.5,0.5,0.21939736346515915,0.7777777777777778,0.487987987987988,0.15730337078651685,0.358087487283825,0.1939655172413793,0.21212121212121213,0.12048192771084336,0.5,0.36363636363636365,0.5454545454545454,0.8461538461538463,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.45357142857142857
113,0.49019607843137436,0.5,Together,0.3417917492683848,0.0,0.5,0.5009416195856868,0.494949494949495,0.4091591591591592,0.03932584269662921,0.11495422177009156,0.15948275862068964,0.10606060606060606,0.3132530120481927,0.5,0.6363636363636364,0.18181818181818182,0.8461538461538463,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.31626984126984126
114,0.6274509803921617,1.0,Single,0.2827653481859089,0.0,0.5,0.2664783427495294,0.030303030303030304,0.24174174174174173,0.016853932584269662,0.04984740590030518,0.017241379310344827,0.015151515151515152,0.1686746987951807,0.5,0.6363636363636364,0.09090909090909091,0.46153846153846156,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1662698412698413
115,0.5490196078431424,1.0,Married,0.3319173038799207,0.0,0.5,0.3945386064030121,0.7272727272727273,0.5172672672672672,0.0449438202247191,0.1688708036622584,0.04741379310344827,0.04040404040404041,0.35341365461847385,0.5,0.7272727272727273,0.36363636363636365,0.8461538461538463,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38333333333333336
116,0.41176470588235503,0.75,Single,0.35082916391327607,0.0,1.0,0.5461393596986817,0.8787878787878789,0.24549549549549549,0.05056179775280899,0.12309257375381485,0.08189655172413793,0.07070707070707072,0.3333333333333333,0.5,0.4545454545454546,0.18181818181818182,0.6923076923076923,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257936507936508
117,0.27450980392157476,0.5,Single,0.34272318197551843,0.0,0.5,0.3700564971751401,0.7171717171717172,0.3228228228228228,0.0898876404494382,0.32655137334689727,0.1853448275862069,0.12121212121212122,0.1325301204819277,0.5,0.36363636363636365,0.6363636363636364,0.8461538461538463,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34246031746031746
118,0.13725490196078738,1.0,Divorced,0.2616193083482803,0.5,1.0,0.6082862523540484,0.7474747474747475,0.10810810810810811,0.011235955056179775,0.09969481180061038,0.030172413793103446,0.010101010101010102,0.12048192771084336,0.5,0.5454545454545454,0.09090909090909091,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.11071428571428571
119,0.4313725490196134,1.0,Together,0.18960319707983259,0.5,0.5,0.1996233521657249,0.494949494949495,0.0990990990990991,0.0,0.01525940996948118,0.0,0.0,0.01606425702811245,0.5,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.058333333333333334
120,0.4705882352941231,1.0,Divorced,0.3424273891563611,0.0,0.5,0.7514124293785311,0.3434343434343435,0.6013513513513513,0.0,0.08036622583926756,0.0,0.0,0.14056224899598393,0.5,0.7272727272727273,0.2727272727272727,0.9230769230769231,0.3571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3615079365079365
121,0.5882352941176521,0.5,Together,0.1957141508543378,0.5,0.5,0.33709981167608305,0.08080808080808081,0.1493993993993994,0.1853932584269663,0.0600203458799593,0.034482758620689655,0.015151515151515152,0.06024096385542168,0.5,0.4545454545454546,0.18181818181818182,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.12420634920634921
122,0.4509803921568647,0.25,Divorced,0.24047956197488907,0.5,0.5,0.7919020715630882,0.5757575757575758,0.05780780780780781,0.0449438202247191,0.04374364191251271,0.04310344827586207,0.05050505050505051,0.1004016064257028,0.5,0.2727272727272727,0.09090909090909091,0.3076923076923077,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.06706349206349208
123,0.5490196078431424,0.5,Together,0.34875232071493756,0.5,1.0,0.4143126177024481,0.10101010101010102,0.11336336336336336,0.03932584269662921,0.08952187182095626,0.0,0.03535353535353536,0.11244979919678713,0.5,0.36363636363636365,0.09090909090909091,0.46153846153846156,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.10992063492063492
124,0.6274509803921617,1.0,Together,0.2827653481859089,0.0,0.5,0.2664783427495294,0.030303030303030304,0.24174174174174173,0.016853932584269662,0.04984740590030518,0.017241379310344827,0.015151515151515152,0.1686746987951807,0.5,0.6363636363636364,0.09090909090909091,0.46153846153846156,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.1662698412698413
125,0.41176470588235503,0.5,Married,0.32887756065326157,0.0,0.5,0.30508474576271105,0.8484848484848485,0.5067567567567568,0.0,0.08545269582909461,0.04310344827586207,0.03535353535353536,0.3092369477911646,0.5,0.9090909090909092,0.2727272727272727,0.6153846153846154,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33690476190476193
126,0.6078431372549034,0.5,Married,0.33493187324963025,0.5,0.5,0.2787193973634654,0.6464646464646465,0.11786786786786786,0.033707865168539325,0.038657171922685654,0.02586206896551724,0.06565656565656566,0.3012048192771084,0.5,0.36363636363636365,0.09090909090909091,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11547619047619048
127,0.647058823529413,0.5,Married,0.40242298373139496,0.0,0.5,0.31450094161958475,0.6363636363636365,0.5683183183183184,0.449438202247191,0.21973550356052898,0.125,0.4040404040404041,0.04417670682730923,0.5,0.8181818181818182,0.5454545454545454,0.9230769230769231,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4638888888888889
128,0.4705882352941231,0.75,Together,0.39166115988545896,0.5,0.5,0.5178907721280606,0.37373737373737376,0.17942942942942944,0.03932584269662921,0.12004069175991862,0.017241379310344827,0.07575757575757576,0.04417670682730923,0.5,0.5454545454545454,0.18181818181818182,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15476190476190477
129,0.7843137254902004,0.25,Married,0.33251518298247273,0.5,0.5,0.4171374764595104,0.25252525252525254,0.262012012012012,0.0898876404494382,0.14547304170905392,0.12068965517241378,0.025252525252525256,0.7309236947791165,0.5,0.7272727272727273,0.4545454545454546,0.3076923076923077,0.5714285714285714,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2853174603174603
130,0.6862745098039227,0.5,Married,0.3622643884326127,0.0,0.5,0.2212806026365346,0.8080808080808082,0.2905405405405405,0.7078651685393258,0.34689725330620547,0.0,0.2272727272727273,0.7228915662650601,0.5,0.7272727272727273,0.36363636363636365,0.8461538461538463,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42658730158730157
131,0.5686274509803937,0.5,Divorced,0.2565530696371818,0.5,0.5,0.3888888888888893,0.48484848484848486,0.1373873873873874,0.028089887640449437,0.06510681586978637,0.01293103448275862,0.025252525252525256,0.1967871485943775,0.5,0.4545454545454546,0.18181818181818182,0.3076923076923077,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.12103174603174602
132,0.37254901960784537,0.5,Widow,0.279517920639416,0.0,0.5,0.2994350282485865,0.7272727272727273,0.3791291291291291,0.0,0.0254323499491353,0.0,0.0,0.3012048192771084,0.5,0.6363636363636364,0.36363636363636365,0.46153846153846156,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2384920634920635
133,0.17647058823529704,1.0,Married,0.32735454230781336,0.5,0.5,0.2467043314500934,0.5353535353535354,0.36261261261261263,0.0,0.10885045778229908,0.0,0.030303030303030304,0.14457831325301204,0.5,1.0,0.09090909090909091,0.46153846153846156,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2492063492063492
134,0.2156862745098067,0.5,Married,0.374435948267724,0.0,0.5,0.5932203389830502,0.10101010101010102,0.09009009009009009,0.3258426966292135,0.07324516785350967,0.2801724137931034,0.44949494949494956,0.2329317269076305,0.5,0.4545454545454546,0.36363636363636365,0.38461538461538464,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18174603174603177
135,0.5882352941176521,0.5,Divorced,0.25752226312973975,0.5,0.5,0.3794726930320138,0.5353535353535354,0.08258258258258258,0.028089887640449437,0.059003051881993895,0.030172413793103446,0.005050505050505051,0.028112449799196783,0.5,0.4545454545454546,0.0,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.073015873015873
136,0.6862745098039227,1.0,Married,0.08448975738695365,0.5,0.5,0.5951035781544256,0.5050505050505051,0.015015015015015015,0.011235955056179775,0.022380467955239066,0.01293103448275862,0.005050505050505051,0.01606425702811245,0.5,0.2727272727272727,0.0,0.3076923076923077,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01904761904761905
138,0.39215686274510375,1.0,Divorced,0.3827873753107398,0.0,0.5,0.5084745762711869,0.4141414141414142,0.5487987987987988,0.33707865168539325,0.358087487283825,0.33620689655172414,0.06060606060606061,0.2931726907630522,0.5,0.9090909090909092,0.2727272727272727,0.38461538461538464,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5166666666666667
139,0.2156862745098067,0.5,Together,0.19240378866547092,0.5,0.5,0.5188323917137474,0.696969696969697,0.10135135135135136,0.0056179775280898875,0.040691759918616476,0.04310344827586207,0.005050505050505051,0.2690763052208835,0.5,0.2727272727272727,0.2727272727272727,0.23076923076923078,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09920634920634921
140,0.5490196078431424,0.5,Widow,0.23341200163630071,0.5,0.5,0.37476459510357785,0.30303030303030304,0.11561561561561562,0.0,0.04984740590030518,0.02586206896551724,0.05555555555555556,0.14859437751004015,0.5,0.2727272727272727,0.36363636363636365,0.23076923076923078,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1003968253968254
142,0.4509803921568647,0.5,Married,0.440520919025592,0.0,0.5,0.5828625235404896,0.25252525252525254,0.6719219219219219,0.056179775280898875,0.1017293997965412,0.05603448275862069,0.0,0.610441767068273,0.5,0.2727272727272727,0.36363636363636365,0.6153846153846154,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4626984126984127
143,0.3333333333333357,0.5,Together,0.31766260738223356,0.0,0.5,0.5414312617702439,0.21212121212121213,0.46546546546546547,0.0898876404494382,0.16683621566632756,0.0,0.12121212121212122,0.3293172690763052,0.5,0.4545454545454546,0.4545454545454546,0.9230769230769231,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35793650793650794
144,0.9607843137254903,0.25,Single,0.30050033040687246,0.5,0.0,0.41996233521657267,0.2828282828282829,0.25675675675675674,0.1797752808988764,0.23296032553407936,0.14655172413793102,0.16161616161616163,0.1606425702811245,0.5,0.9090909090909092,0.4545454545454546,0.3076923076923077,0.6428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27976190476190477
145,0.647058823529413,0.5,Married,0.26109695081657697,0.0,0.5,0.31544256120527336,0.26262626262626265,0.07357357357357357,0.0,0.10681586978636826,0.21120689655172414,0.05050505050505051,0.4257028112449799,0.5,0.4545454545454546,0.09090909090909091,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14444444444444446
146,0.9411764705882391,0.5,Married,0.24472135687088958,0.5,0.0,0.27683615819208995,0.42424242424242425,0.17642642642642642,0.0,0.2380467955239064,0.08189655172413793,0.020202020202020204,0.7670682730923694,0.5,0.7272727272727273,0.09090909090909091,0.5384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26944444444444443
147,0.4705882352941231,0.75,Married,0.3725227351395576,0.5,0.5,0.4943502824858754,0.29292929292929293,0.28453453453453453,0.033707865168539325,0.15869786368260427,0.10775862068965517,0.4595959595959596,0.3654618473895582,0.5,0.8181818181818182,0.2727272727272727,0.5384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29523809523809524
148,0.41176470588235503,0.5,Divorced,0.3800308379747632,0.0,0.5,0.20056497175141175,0.38383838383838387,0.6734234234234234,0.1292134831460674,0.20956256358087488,0.06465517241379311,0.05555555555555556,0.36947791164658633,0.5,0.8181818181818182,0.5454545454545454,0.9230769230769231,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4920634920634921
149,0.6862745098039227,1.0,Single,0.35556814248403035,0.0,0.5,0.32768361581920935,0.5757575757575758,0.7867867867867868,0.0,0.21973550356052898,0.0,0.0,0.048192771084337345,0.5,1.0,0.2727272727272727,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047619047619047
150,0.6274509803921617,1.0,Single,0.2827653481859089,0.0,0.5,0.2664783427495294,0.030303030303030304,0.24174174174174173,0.016853932584269662,0.04984740590030518,0.017241379310344827,0.015151515151515152,0.1686746987951807,0.5,0.6363636363636364,0.09090909090909091,0.46153846153846156,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662698412698413
151,0.647058823529413,0.5,Married,0.26109695081657697,0.0,0.5,0.31544256120527336,0.26262626262626265,0.07357357357357357,0.0,0.10681586978636826,0.21120689655172414,0.05050505050505051,0.4257028112449799,0.5,0.4545454545454546,0.09090909090909091,0.38461538461538464,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14444444444444446
152,0.27450980392157476,0.5,Together,0.2459737562541301,0.5,0.5,0.27683615819208995,0.07070707070707072,0.14564564564564564,0.011235955056179775,0.05595116988809765,0.0,0.0,0.0,0.5,0.36363636363636365,0.09090909090909091,0.46153846153846156,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.09801587301587303
153,0.8235294117647101,0.5,Together,0.21265615658139025,0.5,0.0,0.43785310734463145,0.32323232323232326,0.20645645645645647,0.0,0.08646998982706003,0.04310344827586207,0.11616161616161617,0.2650602409638554,0.5,0.5454545454545454,0.2727272727272727,0.38461538461538464,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18055555555555555
